x,n,Funkcja wbudowana,Taylor,Blad bezwzgledny,Blad wzgledny
-0.60, 10, 0.49518137942199802470, 0.49501339916997599833, 0.00016798025202202638, 0.00033922974288351038
-0.59, 10, 0.47525221014835450362, 0.47512014729627932708, 0.00013206285207517654, 0.00027787951166802964
-0.58, 10, 0.45594423928242305832, 0.45584076429816255960, 0.00010347498426049873, 0.00022694657667646017
-0.57, 10, 0.43723433237900127812, 0.43715354291911390217, 0.00008078945988737596, 0.00018477382470813487
-0.56, 10, 0.41910098435243514636, 0.41903813964790964652, 0.00006284470452549984, 0.00014995122147613894
-0.55, 10, 0.40152417391675249148, 0.40147547663884897151, 0.00004869727790351996, 0.00012128106118366938
-0.54, 10, 0.38448523372180681834, 0.38444765109493944655, 0.00003758262686737179, 0.00009774790699651314
-0.53, 10, 0.36796673416807923473, 0.36793785150480118329, 0.00002888266327805145, 0.00007849259347682899
-0.52, 10, 0.35195237917884691914, 0.35193028017690952680, 0.00002209900193739234, 0.00006278975010469410
-0.51, 10, 0.33642691245585765181, 0.33641008156257234951, 0.00001683089328530230, 0.00005002837960387805
-0.50, 10, 0.32137603295226802036, 0.32136327590231084095, 0.00001275704995717941, 0.00003969508814950783
-0.49, 10, 0.30678631847149007150, 0.30677669776955190928, 0.00000962070193816222, 0.00003135961859738632
-0.48, 10, 0.29264515644844552034, 0.29263793912118468699, 0.00000721732726083335, 0.00002466238412561872
-0.47, 10, 0.27894068109517550225, 0.27893529649696513495, 0.00000538459821036730, 0.00001930373938009442
-0.46, 10, 0.26566171619955175620, 0.26565772203930060336, 0.00000399416025115285, 0.00001503476040240827
-0.45, 10, 0.25279772295705532636, 0.25279477803191358065, 0.00000294492514174571, 0.00001164933412887580
-0.44, 10, 0.24033875229374998539, 0.24033659468052459562, 0.00000215761322538977, 0.00000897738381679147
-0.43, 10, 0.22827540120575118276, 0.22827383088125349775, 0.00000157032449768502, 0.00000687907890815462
-0.42, 10, 0.21659877269839400427, 0.21659763774310397677, 0.00000113495529002750, 0.00000523989714202065
-0.41, 10, 0.20530043895835420331, 0.20529962464986364901, 0.00000081430849055431, 0.00000396642352391409
-0.40, 10, 0.19437240743536049470, 0.19437182766417260282, 0.00000057977118789188, 0.00000298278544543253
-0.39, 10, 0.18380708954783839260, 0.18380668009253744999, 0.00000040945530094261, 0.00000222763606099122
-0.38, 10, 0.17359727175967534785, 0.17359698504481002601, 0.00000028671486532184, 0.00000165160928173317
-0.37, 10, 0.16373608880398832222, 0.16373588983523634788, 0.00000019896875197434, 0.00000121517958214164
-0.36, 10, 0.15421699885489312254, 0.15421686208470181123, 0.00000013677019131131, 0.00000088686845371695
-0.35, 10, 0.14503376047031416030, 0.14503366739534215291, 0.00000009307497200739, 0.00000064174694019908
-0.34, 10, 0.13618041114825543692, 0.13618034847934817888, 0.00000006266890725803, 0.00000046019032201194
-0.33, 10, 0.12765124735602934036, 0.12765120563361620487, 0.00000004172241313549, 0.00000032684688947163
-0.32, 10, 0.11944080590701969258, 0.11944077846097080065, 0.00000002744604889193, 0.00000022978787428225
-0.31, 10, 0.11154384657288851646, 0.11154382874705556783, 0.00000001782583294863, 0.00000015981009707225
-0.30, 10, 0.10395533583095543928, 0.10395532440970711718, 0.00000001142124832210, 0.00000010986687918232
-0.29, 10, 0.09667043165696095897, 0.09667042444474883978, 0.00000000721221211919, 0.00000007460618511338
-0.28, 10, 0.08968446928274503849, 0.08968446479869834898, 0.00000000448404668951, 0.00000004999802892712
-0.27, 10, 0.08299294784666308433, 0.08299294510492469246, 0.00000000274173839188, 0.00000003303579958314
-0.26, 10, 0.07659151787194673489, 0.07659151622534557391, 0.00000000164660116098, 0.00000002149847929283
-0.25, 10, 0.07047596951480256111, 0.07047596854486083695, 0.00000000096994172416, 0.00000001376272977638
-0.24, 10, 0.06464222152991529191, 0.06464222097040052406, 0.00000000055951476785, 0.00000000865556217915
-0.23, 10, 0.05908631090626682153, 0.05908631059075701575, 0.00000000031550980578, 0.00000000533981223303
-0.22, 10, 0.05380438313086343544, 0.05380438295729379067, 0.00000000017356964477, 0.00000000322593875569
-0.21, 10, 0.04879268304214237628, 0.04879268294920367788, 0.00000000009293869840, 0.00000000190476712100
-0.20, 10, 0.04404754623855870743, 0.04404754619024857376, 0.00000000004831013367, 0.00000000109677241519
-0.19, 10, 0.03956539101117848706, 0.03956539098687439360, 0.00000000002430409346, 0.00000000061427658969
-0.18, 10, 0.03534271077206740247, 0.03534271076027535596, 0.00000000001179204651, 0.00000000033364861518
-0.17, 10, 0.03137606695289825443, 0.03137606694740319863, 0.00000000000549505580, 0.00000000017513526496
-0.16, 10, 0.02766208235054158984, 0.02766208234809417257, 0.00000000000244741727, 0.00000000008847552537
-0.15, 10, 0.02419743489847503079, 0.02419743489743926557, 0.00000000000103576522, 0.00000000004280475298
-0.14, 10, 0.02097885184467830622, 0.02097885184426469610, 0.00000000000041361012, 0.00000000001971557459
-0.13, 10, 0.01800310431829175301, 0.01800310431813724119, 0.00000000000015451182, 0.00000000000858250984
-0.12, 10, 0.01526700226872861402, 0.01526700226867519841, 0.00000000000005341561, 0.00000000000349876186
-0.11, 10, 0.01276738976216364868, 0.01276738976214678196, 0.00000000000001686672, 0.00000000000132107789
-0.10, 10, 0.01050114062138935746, 0.01050114062138458176, 0.00000000000000477569, 0.00000000000045477857
-0.09, 10, 0.00846515439595212082, 0.00846515439595093601, 0.00000000000000118482, 0.00000000000013996391
-0.08, 10, 0.00665635265026768164, 0.00665635265026742837, 0.00000000000000025327, 0.00000000000003804931
-0.07, 10, 0.00507167555808234020, 0.00507167555808229423, 0.00000000000000004597, 0.00000000000000906410
-0.06, 10, 0.00370807879220481744, 0.00370807879220481007, 0.00000000000000000737, 0.00000000000000198825
-0.05, 10, 0.00256253069889527839, 0.00256253069889527708, 0.00000000000000000130, 0.00000000000000050772
-0.04, 10, 0.00163200974667387878, 0.00163200974667387900, 0.00000000000000000022, 0.00000000000000013287
-0.03, 10, 0.00091350223961049969, 0.00091350223961049958, 0.00000000000000000011, 0.00000000000000011869
-0.02, 10, 0.00040400028539021792, 0.00040400028539021792, 0.00000000000000000000, 0.00000000000000000000
-0.01, 10, 0.00010050000862404027, 0.00010050000862404044, 0.00000000000000000016, 0.00000000000000161821
0.00, 10, 0.00000000000000000000, 0.00000000000000000000, 0.00000000000000000000, 0.13020833333333320381
0.01, 10, 0.00009949999195373635, 0.00009949999195373710, 0.00000000000000000076, 0.00000000000000762755
0.02, 10, 0.00039599975158756092, 0.00039599975158756238, 0.00000000000000000146, 0.00000000000000369615
0.03, 10, 0.00088649818158969391, 0.00088649818158969575, 0.00000000000000000184, 0.00000000000000207913
0.04, 10, 0.00156799261990739586, 0.00156799261990739846, 0.00000000000000000260, 0.00000000000000165950
0.05, 10, 0.00243747832891510769, 0.00243747832891511073, 0.00000000000000000304, 0.00000000000000124545
0.06, 10, 0.00349194816479711555, 0.00349194816479712249, 0.00000000000000000694, 0.00000000000000198711
0.07, 10, 0.00472839241783882310, 0.00472839241783885606, 0.00000000000000003296, 0.00000000000000697060
0.08, 10, 0.00614379881429614420, 0.00614379881429631593, 0.00000000000000017174, 0.00000000000002795300
0.09, 10, 0.00773515267049314486, 0.00773515267049390727, 0.00000000000000076241, 0.00000000000009856444
0.10, 10, 0.00949943718978756187, 0.00949943718979047620, 0.00000000000000291434, 0.00000000000030679033
0.11, 10, 0.01143363389304576962, 0.01143363389305555346, 0.00000000000000978384, 0.00000000000085570699
0.12, 10, 0.01353472317328580608, 0.01353472317331527904, 0.00000000000002947295, 0.00000000000217758069
0.13, 10, 0.01579968496518195306, 0.01579968496526301322, 0.00000000000008106016, 0.00000000000513049208
0.14, 10, 0.01822549952017886096, 0.01822549952038518897, 0.00000000000020632801, 0.00000000001132084254
0.15, 10, 0.02080914827803915720, 0.02080914827853031293, 0.00000000000049115573, 0.00000000002360287507
0.16, 10, 0.02354761482574690284, 0.02354761482684985391, 0.00000000000110295106, 0.00000000004683918401
0.17, 10, 0.02643788593481099028, 0.02643788593716393104, 0.00000000000235294076, 0.00000000008899882406
0.18, 10, 0.02947695266815807472, 0.02947695267295443941, 0.00000000000479636469, 0.00000000016271575791
0.19, 10, 0.03266181154797392211, 0.03266181155736186392, 0.00000000000938794181, 0.00000000028742869326
0.20, 10, 0.03598946577604478225, 0.03598946579376102739, 0.00000000001771624514, 0.00000000049226196487
0.21, 10, 0.03945692649836603921, 0.03945692653071345563, 0.00000000003234741641, 0.00000000081981591783
0.22, 10, 0.04306121410602307270, 0.04306121416334022373, 0.00000000005731715103, 0.00000000133106212204
0.23, 10, 0.04679935956460776203, 0.04679935966342674974, 0.00000000009881898771, 0.00000000211154572700
0.24, 10, 0.05066840576471207808, 0.05066840593086020805, 0.00000000016614812998, 0.00000000327912685368
0.25, 10, 0.05466540888633626694, 0.05466540915930673955, 0.00000000027297047261, 0.00000000499347719473
0.26, 10, 0.05878743977036114676, 0.05878744020936055303, 0.00000000043899940627, 0.00000000746757144020
0.27, 10, 0.06303158529056078485, 0.06303158598273510271, 0.00000000069217431786, 0.00000001098138837333
0.28, 10, 0.06739494971997055106, 0.06739495079141730183, 0.00000000107144675077, 0.00000001589802730351
0.29, 10, 0.07187465608577520149, 0.07187465771606539600, 0.00000000163029019451, 0.00000002268240689130
0.30, 10, 0.07646784750723872870, 0.07646784994829736171, 0.00000000244105863301, 0.00000003192268008820
0.31, 10, 0.08117168851156221498, 0.08117169211188528244, 0.00000000360032306745, 0.00000004435441880627
0.32, 10, 0.08598336632292320758, 0.08598337155824005429, 0.00000000523531684671, 0.00000006088755384438
0.33, 10, 0.09090009212032024166, 0.09090009963193665388, 0.00000000751161641221, 0.00000008263596039344
0.34, 10, 0.09591910226021670149, 0.09591911290238500087, 0.00000001064216829938, 0.00000011094941516976
0.35, 10, 0.10103765946034544421, 0.10103767435810150077, 0.00000001489775605656, 0.00000014744755704096
0.36, 10, 0.10625305394140049930, 0.10625307456036266196, 0.00000002061896216266, 0.00000019405524262885
0.37, 10, 0.11156260452370123093, 0.11156263275333673513, 0.00000002822963550420, 0.00000025303851254385
0.38, 10, 0.11696365967626579097, 0.11696369792807453925, 0.00000003825180874828, 0.00000032704011531576
0.39, 10, 0.12245359851607388879, 0.12245364983800073599, 0.00000005132192684720, 0.00000041911325979094
0.40, 10, 0.12802983175563267815, 0.12802989996377162063, 0.00000006820813894248, 0.00000053275192201041
0.41, 10, 0.13368980259728113769, 0.13368989242555559538, 0.00000008982827445769, 0.00000067191567877683
0.42, 10, 0.13943098757297828216, 0.13943110484093512724, 0.00000011726795684508, 0.00000084104659148098
0.43, 10, 0.14525089732861726222, 0.14525104912672803792, 0.00000015179811077570, 0.00000104507520137568
0.44, 10, 0.15114707735218996243, 0.15114727224306889752, 0.00000019489087893509, 0.00000128941215635269
0.45, 10, 0.15711710864539454868, 0.15711735687807343309, 0.00000024823267888441, 0.00000157992137854737
0.46, 10, 0.16315860833853146339, 0.16315892207132676184, 0.00000031373279529845, 0.00000192287001276388
0.47, 10, 0.16926923024877027490, 0.16926962377427889894, 0.00000039352550862404, 0.00000232484963773796
0.48, 10, 0.17544666538209180429, 0.17544715534539295776, 0.00000048996330115347, 0.00000279266237455366
0.49, 10, 0.18168864237941440010, 0.18168924797756358380, 0.00000060559814918371, 0.00000333316458999707
0.50, 10, 0.18799292790760438465, 0.18799367105489361851, 0.00000074314728923386, 0.00000395305981722410
0.51, 10, 0.19435732699624308495, 0.19435823243537875271, 0.00000090543913566776, 0.00000465863134496218
0.52, 10, 0.20077968332118034667, 0.20078077865538532243, 0.00000109533420497576, 0.00000545540358893581
0.53, 10, 0.20725787943605095132, 0.20725919505100334761, 0.00000131561495239629, 0.00000634771983567565
0.54, 10, 0.21378983695305062152, 0.21379140579039743186, 0.00000156883734681035, 0.00000733822228956034
0.55, 10, 0.22037351667439070146, 0.22037537381014171700, 0.00000185713575101554, 0.00000842721838377484
0.56, 10, 0.22700691867593938977, 0.22700910064718429759, 0.00000218197124490782, 0.00000961191516820095
0.57, 10, 0.23368808234465221485, 0.23369062615652205772, 0.00000254381186984287, 0.00001088550106757759
0.58, 10, 0.24041508637145786453, 0.24041802810282675296, 0.00000294173136888842, 0.00001223605146119343
0.59, 10, 0.24718604870133328855, 0.24718942161213491859, 0.00000337291080163005, 0.00001364523127154892
0.60, 10, 0.25399912644234201586, 0.25400295846721254733, 0.00000383202487053147, 0.00001508676397515620
0.61, 10, 0.26085251573545492620, 0.26085682622731526381, 0.00000431049186033761, 0.00001652463212089208
0.62, 10, 0.26774445158699061720, 0.26774924714967957007, 0.00000479556268895287, 0.00001791096943570008
0.63, 10, 0.27467320766553743328, 0.27467847688614910329, 0.00000526922061167001, 0.00001918359878072348
0.64, 10, 0.28163709606521963869, 0.28164280292375071246, 0.00000570685853107378, 0.00002026316352073244
0.65, 10, 0.28863446703717537956, 0.28864054273268113793, 0.00000607569550575837, 0.00002104979203670724
0.66, 10, 0.29566370869110097930, 0.29567004157891574323, 0.00000633288781476393, 0.00002141922606193211
0.67, 10, 0.30272324666870581433, 0.30272966995134908963, 0.00000642328264327530, 0.00002121833296239983
0.68, 10, 0.30981154379089353990, 0.30981782054483136823, 0.00000627675393782834, 0.00002025990981815970
0.69, 10, 0.31692709968046578473, 0.31693290473048113531, 0.00000580505001535059, 0.00001831667289166307
0.70, 10, 0.32406845036210396582, 0.32407334843295543259, 0.00000489807085146676, 0.00001511430947996885
0.71, 10, 0.33123416784135495394, 0.33123758732067470900, 0.00000341947931975506, 0.00001032344984830437
0.72, 10, 0.33842285966429758171, 0.33842406119896839556, 0.00000120153467081385, 0.00000355039453305763
0.73, 10, 0.34563316845953079293, 0.34563120747735570637, 0.00000196098217508656, 0.00000567359372315612
0.74, 10, 0.35286377146406677774, 0.35285745356021347430, 0.00000631790385330344, 0.00001790465432903421
0.75, 10, 0.36011338003467291413, 0.36010120798441286327, 0.00001217205026005086, 0.00003380060540621649
0.76, 10, 0.36738073914614349791, 0.36736085009747854180, 0.00001988904866495611, 0.00005413742895499015
0.77, 10, 0.37466462687793827824, 0.37463471803475872912, 0.00002990884317954912, 0.00007982830786236219
0.78, 10, 0.38196385389056014548, 0.38192109471316376679, 0.00004275917739637869, 0.00011194561202806903
0.79, 10, 0.38927726289299818818, 0.38921819151129100067, 0.00005907138170718751, 0.00015174629329282107
0.80, 10, 0.39660372810249622244, 0.39652412925016594647, 0.00007959885233027597, 0.00020070122061410591
0.81, 10, 0.40394215469785776929, 0.40383691602413035460, 0.00010523867372741469, 0.00026052906957960733
0.82, 10, 0.41129147826743500671, 0.41115442135623669895, 0.00013705691119830776, 0.00033323547518091033
0.83, 10, 0.41865066425290115015, 0.41847434606525019118, 0.00017631818765095897, 0.00042115826560458426
0.84, 10, 0.42601870738983771414, 0.42579418713022693099, 0.00022452025961078315, 0.00052701971936018990
0.85, 10, 0.43339463114612575279, 0.43311119672156495053, 0.00028343442456080226, 0.00065398693059775799
0.86, 10, 0.44077748715906395205, 0.44042233443210193622, 0.00035515272696201583, 0.00080574153015635166
0.87, 10, 0.44816635467209320343, 0.44772421158562936139, 0.00044214308646384204, 0.00098656019545987966
0.88, 10, 0.45556033997194472773, 0.45501302632013546079, 0.00054731365180926694, 0.00120140759365262731
0.89, 10, 0.46295857582698685118, 0.46228448793585785737, 0.00067408789112899381, 0.00145604364261935288
0.90, 10, 0.47036022092748930312, 0.46953372876002757996, 0.00082649216746172316, 0.00175714724734159678
0.91, 10, 0.47776445932847910747, 0.47675520150681827136, 0.00100925782166083611, 0.00211245897838319022
0.92, 10, 0.48517049989581323421, 0.48394255979773176390, 0.00122794009808147031, 0.00253094550955831280
0.93, 10, 0.49257757575605015665, 0.49108851914910917058, 0.00148905660694098607, 0.00302298902798296253
0.94, 10, 0.49998494375065527517, 0.49818469532375853071, 0.00180024842689674447, 0.00360060527701517447
0.95, 10, 0.50739188389503864229, 0.50522141647613938442, 0.00217046741889925787, 0.00427769439715407554
0.96, 10, 0.51479769884287573944, 0.51218750498776566271, 0.00261019385511007673, 0.00507032929824099369
0.97, 10, 0.52220171335613252417, 0.51907002428319315435, 0.00313168907293936982, 0.00599708693564475568
0.98, 10, 0.52960327378116878183, 0.52585398522796344967, 0.00374928855320533216, 0.00707942858139228980
0.99, 10, 0.53700174753126816984, 0.53252200592796061773, 0.00447974160330755211, 0.00834213598727015157
1.00, 10, 0.54439652257590143147, 0.53905391786344258875, 0.00534260471245884272, 0.00981381124034266805
